ID: 1, Category: car
Time: 10:45:38, Position: (216.5,258.5), Speed: 3.25
Time: 10:45:40, Position: (210.0,258.5), Speed: 0.7453559924999299
Time: 10:45:43, Position: (208.0,257.5), Speed: 2.0615528128088303
Time: 10:45:45, Position: (204.0,256.5), Speed: 0.7905694150420949
Time: 10:45:47, Position: (202.5,256.0), Speed: 2.3717082451262845
Time: 10:45:49, Position: (198.0,254.5), Speed: 0.3535533905932738
Time: 10:45:51, Position: (197.5,255.0), Speed: 1.1851218877773244
Time: 10:46:03, Position: (183.5,252.5), Speed: 0.5
Time: 10:46:05, Position: (182.5,252.5), Speed: 1.8200274723201295
Time: 10:46:07, Position: (179.0,251.5), Speed: 0.25
Time: 10:46:09, Position: (179.0,252.0), Speed: 1.2692955176439848
Time: 10:46:12, Position: (175.5,250.5), Speed: 1.5
Time: 10:46:14, Position: (172.5,250.5), Speed: 1.5811388300841898
Time: 10:46:16, Position: (169.5,249.5), Speed: 0.3535533905932738
Time: 10:46:18, Position: (169.0,249.0), Speed: 0.0072762373436930355
Time: 16:00:50, Position: (303.0,279.0), Speed: 1.536590742882148
Time: 16:00:53, Position: (298.5,278.0), Speed: 2.3570226039551585
Time: 16:00:56, Position: (291.5,277.0), Speed: 0.5
Time: 16:00:59, Position: (290.0,277.0), Speed: 3.1622776601683795
Time: 16:01:01, Position: (284.0,275.0), Speed: 2.5495097567963922
Time: 16:01:03, Position: (279.0,274.0), Speed: 1.9039432764659772
Time: 16:01:07, Position: (272.0,271.0), Speed: 1.2747548783981961
Time: 16:01:09, Position: (269.5,270.5), Speed: 1.7464249196572978
Time: 16:01:14, Position: (261.0,268.5), Speed: 2.1921577396609844
Time: 16:01:17, Position: (254.5,267.5), Speed: 1.0
Time: 16:01:19, Position: (252.5,267.5), Speed: 1.950783318453271
Time: 16:01:22, Position: (247.0,265.5), Speed: 2.0615528128088303
Time: 16:01:24, Position: (243.0,264.5), Speed: 3.092329219213245
Time: 16:01:26, Position: (237.0,263.0), Speed: 0.0
Time: 16:01:29, Position: (237.0,263.0), Speed: 2.6100766272276377
Time: 16:01:31, Position: (232.0,261.5), Speed: 1.5206906325745548
Time: 16:01:33, Position: (229.0,262.0), Speed: 1.3743685418725535
Time: 16:01:36, Position: (225.0,261.0), Speed: 0.7905694150420949
Time: 16:01:38, Position: (223.5,260.5), Speed: 1.4240006242195884
Time: 16:01:41, Position: (219.5,259.0), Speed: 1.5206906325745548
Time: 16:01:43, Position: (216.5,258.5), Speed: 2.1666666666666665
Time: 16:01:46, Position: (210.0,258.5), Speed: 1.118033988749895
Time: 16:01:48, Position: (208.0,257.5), Speed: 1.3743685418725535
Time: 16:01:51, Position: (204.0,256.5), Speed: 0.7905694150420949
Time: 16:01:53, Position: (202.5,256.0), Speed: 2.3717082451262845
Time: 16:01:55, Position: (198.0,254.5), Speed: 0.23570226039551587
Time: 16:01:58, Position: (197.5,255.0), Speed: 1.4221462653327892
Time: 16:02:08, Position: (183.5,252.5), Speed: 0.3333333333333333
Time: 16:02:11, Position: (182.5,252.5), Speed: 1.8200274723201295
Time: 16:02:13, Position: (179.0,251.5), Speed: 0.16666666666666666
Time: 16:02:16, Position: (179.0,252.0), Speed: 1.9039432764659772
Time: 16:02:18, Position: (175.5,250.5), Speed: 1.0
Time: 16:02:21, Position: (172.5,250.5), Speed: 1.5811388300841898
Time: 16:02:23, Position: (169.5,249.5), Speed: 0.3535533905932738

ID: 8, Category: car
Time: 10:44:44, Position: (717.0,298.0), Speed: 1.4252192813739224
Time: 10:44:48, Position: (711.5,296.5), Speed: 2.3392781412696997
Time: 10:44:51, Position: (704.5,297.0), Speed: 0.5
Time: 10:44:54, Position: (703.0,297.0), Speed: 2.3392781412696997
Time: 10:44:57, Position: (696.0,296.5), Speed: 2.1921577396609844
Time: 10:45:00, Position: (689.5,295.5), Speed: 3.5
Time: 10:45:02, Position: (682.5,295.5), Speed: 0.8498365855987974
Time: 10:45:05, Position: (680.0,296.0), Speed: 1.5811388300841898
Time: 10:45:08, Position: (675.5,294.5), Speed: 2.3781738553724696
Time: 10:45:49, Position: (578.0,293.5), Speed: 0.25
Time: 10:45:51, Position: (577.5,293.5), Speed: 10.854146673046206
Time: 10:45:53, Position: (556.0,290.5), Speed: 5.169354139756941
Time: 10:45:56, Position: (540.5,290.0), Speed: 5.583888959370981
Time: 10:46:35, Position: (324.0,266.5), Speed: 1.4142135623730951
Time: 10:46:37, Position: (322.0,264.5), Speed: 0.02102678747746882
Time: 16:00:50, Position: (717.0,298.0), Speed: 1.9002923751652299
Time: 16:00:53, Position: (711.5,296.5), Speed: 2.3392781412696997
Time: 16:00:56, Position: (704.5,297.0), Speed: 0.5
Time: 16:00:59, Position: (703.0,297.0), Speed: 3.5089172119045497
Time: 16:01:01, Position: (696.0,296.5), Speed: 3.2882366094914763
Time: 16:01:03, Position: (689.5,295.5), Speed: 1.75
Time: 16:01:07, Position: (682.5,295.5), Speed: 1.2747548783981961
Time: 16:01:09, Position: (680.0,296.0), Speed: 1.5811388300841898
Time: 16:01:12, Position: (675.5,294.5), Speed: 2.267561117913285
Time: 16:01:55, Position: (578.0,293.5), Speed: 0.16666666666666666
Time: 16:01:58, Position: (577.5,293.5), Speed: 10.854146673046206
Time: 16:02:00, Position: (556.0,290.5), Speed: 7.754031209635412
Time: 16:02:02, Position: (540.5,290.0), Speed: 5.583888959370981
Time: 16:02:41, Position: (324.0,266.5), Speed: 0.9428090415820635

ID: 9, Category: car
Time: 10:44:44, Position: (764.5,386.0), Speed: 2.0155644370746373
Time: 10:44:48, Position: (757.5,382.0), Speed: 3.8369548110737792
Time: 10:44:51, Position: (746.0,381.5), Speed: 1.1666666666666667
Time: 10:44:54, Position: (742.5,381.5), Speed: 4.196559437338057
Time: 10:44:57, Position: (730.0,380.0), Speed: 3.760171390892826
Time: 10:45:00, Position: (719.0,377.5), Speed: 6.254998001598402
Time: 10:45:02, Position: (706.5,377.0), Speed: 1.5
Time: 10:45:05, Position: (702.0,377.0), Speed: 4.166666666666667
Time: 10:45:08, Position: (689.5,377.0), Speed: 10.111874208078342
Time: 10:45:09, Position: (679.5,375.5), Speed: 6.005206074732157
Time: 10:45:11, Position: (667.5,375.0), Speed: 2.5124689052802225
Time: 10:45:13, Position: (662.5,374.5), Speed: 4.756574397610112
Time: 10:45:15, Position: (653.0,374.0), Speed: 4.5069390943299865
Time: 10:45:17, Position: (644.0,373.5), Speed: 5.060742150229658
Time: 10:45:20, Position: (629.5,369.0), Speed: 0.7905694150420949
Time: 10:45:22, Position: (628.0,368.5), Speed: 8.610394235392993
Time: 10:45:25, Position: (603.0,362.0), Speed: 9.98471053383344
Time: 10:45:28, Position: (574.0,354.5), Speed: 6.059886320899281
Time: 10:45:31, Position: (558.5,345.0), Speed: 3.2596012026013246
Time: 10:45:33, Position: (553.0,341.5), Speed: 6.0878978309429606
Time: 10:45:35, Position: (549.0,353.0), Speed: 4.006938426723769
Time: 10:45:38, Position: (537.5,356.5), Speed: 12.290748553281855
Time: 10:45:40, Position: (513.0,358.5), Speed: 3.0184617127124724
Time: 10:45:43, Position: (504.0,359.5), Speed: 6.878408246098802
Time: 10:45:45, Position: (491.0,355.0), Speed: 3.020761493398643
Time: 10:45:47, Position: (496.5,352.5), Speed: 17.307873930670976
Time: 10:45:49, Position: (462.5,346.0), Speed: 3.824264635194589
Time: 10:45:51, Position: (455.0,344.5), Speed: 13.932874793092774
Time: 10:45:53, Position: (427.5,340.0), Speed: 5.622375931144333
Time: 10:45:56, Position: (411.0,336.5), Speed: 10.44030650891055
Time: 10:45:58, Position: (391.0,330.5), Speed: 3.1622776601683795
Time: 10:46:00, Position: (385.0,328.5), Speed: 6.548960901462833
Time: 10:46:03, Position: (366.0,323.5), Speed: 5.70087712549569
Time: 10:46:05, Position: (355.0,320.5), Speed: 9.034655499796326
Time: 10:46:07, Position: (337.5,316.0), Speed: 1.7677669529663689
Time: 10:46:09, Position: (334.0,315.5), Speed: 5.013869652163774
Time: 10:46:12, Position: (319.5,311.5), Speed: 5.220153254455275
Time: 10:46:14, Position: (309.5,308.5), Speed: 6.562202374203344
Time: 10:46:16, Position: (297.0,304.5), Speed: 1.118033988749895
Time: 10:46:18, Position: (295.0,303.5), Speed: 5.482294734466175
Time: 10:46:21, Position: (279.5,298.0), Speed: 2.9261749776799064
Time: 10:46:23, Position: (274.0,296.0), Speed: 5.385164807134504
Time: 10:46:25, Position: (264.0,292.0), Speed: 0.3333333333333333
Time: 10:46:28, Position: (263.0,292.0), Speed: 5.062114182829147
Time: 10:46:30, Position: (253.5,288.5), Speed: 3.5794552658190883
Time: 10:46:32, Position: (246.5,287.0), Speed: 3.640054944640259
Time: 10:46:35, Position: (236.0,284.0), Speed: 0.5
Time: 10:46:37, Position: (235.0,284.0), Speed: 3.113590282044901
Time: 10:46:40, Position: (226.0,281.5), Speed: 2.3717082451262845
Time: 10:46:42, Position: (221.5,280.0), Speed: 4.981214711292819
Time: 10:46:44, Position: (212.0,277.0), Speed: 1.0307764064044151
Time: 10:46:46, Position: (210.0,277.5), Speed: 2.3213980461973533
Time: 10:46:49, Position: (203.5,275.0), Speed: 2.1360009363293826
Time: 10:46:51, Position: (199.5,273.5), Speed: 2.4776781245530843
Time: 10:46:54, Position: (192.5,271.0), Speed: 0.25
Time: 10:46:56, Position: (192.0,271.0), Speed: 2.266911751455907
Time: 10:46:59, Position: (185.5,269.0), Speed: 1.5206906325745548
Time: 10:47:01, Position: (182.5,268.5), Speed: 2.386303510546059
Time: 10:47:04, Position: (175.5,267.0), Speed: 0.3535533905932738
Time: 10:47:06, Position: (175.0,267.5), Speed: 0.031942857956613314
Time: 16:00:50, Position: (764.5,386.0), Speed: 2.6874192494328497
Time: 16:00:53, Position: (757.5,382.0), Speed: 3.8369548110737792
Time: 16:00:56, Position: (746.0,381.5), Speed: 1.1666666666666667
Time: 16:00:59, Position: (742.5,381.5), Speed: 6.294839156007086
Time: 16:01:01, Position: (730.0,380.0), Speed: 5.640257086339239
Time: 16:01:03, Position: (719.0,377.5), Speed: 3.127499000799201
Time: 16:01:07, Position: (706.5,377.0), Speed: 2.25
Time: 16:01:09, Position: (702.0,377.0), Speed: 4.166666666666667
Time: 16:01:12, Position: (689.5,377.0), Speed: 5.055937104039171
Time: 16:01:14, Position: (679.5,375.5), Speed: 4.0034707164881045
Time: 16:01:17, Position: (667.5,375.0), Speed: 2.5124689052802225
Time: 16:01:19, Position: (662.5,374.5), Speed: 3.171049598406741
Time: 16:01:22, Position: (653.0,374.0), Speed: 4.5069390943299865
Time: 16:01:24, Position: (644.0,373.5), Speed: 7.591113225344488
Time: 16:01:26, Position: (629.5,369.0), Speed: 0.5270462766947299
Time: 16:01:29, Position: (628.0,368.5), Speed: 12.91559135308949
Time: 16:01:31, Position: (603.0,362.0), Speed: 14.97706580075016
Time: 16:01:33, Position: (574.0,354.5), Speed: 6.059886320899281
Time: 16:01:36, Position: (558.5,345.0), Speed: 3.2596012026013246
Time: 16:01:38, Position: (553.0,341.5), Speed: 4.058598553961974
Time: 16:01:41, Position: (549.0,353.0), Speed: 6.010407640085654
Time: 16:01:43, Position: (537.5,356.5), Speed: 8.19383236885457
Time: 16:01:46, Position: (513.0,358.5), Speed: 4.527692569068709
Time: 16:01:48, Position: (504.0,359.5), Speed: 4.585605497399201
Time: 16:01:51, Position: (491.0,355.0), Speed: 3.020761493398643
Time: 16:01:53, Position: (496.5,352.5), Speed: 17.307873930670976
Time: 16:01:55, Position: (462.5,346.0), Speed: 2.5495097567963927
Time: 16:01:58, Position: (455.0,344.5), Speed: 13.932874793092774
Time: 16:02:00, Position: (427.5,340.0), Speed: 8.4335638967165
Time: 16:02:02, Position: (411.0,336.5), Speed: 10.44030650891055
Time: 16:02:04, Position: (391.0,330.5), Speed: 3.1622776601683795
Time: 16:02:06, Position: (385.0,328.5), Speed: 9.82344135219425
Time: 16:02:08, Position: (366.0,323.5), Speed: 3.8005847503304597
Time: 16:02:11, Position: (355.0,320.5), Speed: 9.034655499796326
Time: 16:02:13, Position: (337.5,316.0), Speed: 1.1785113019775793
Time: 16:02:16, Position: (334.0,315.5), Speed: 7.520804478245662
Time: 16:02:18, Position: (319.5,311.5), Speed: 3.4801021696368504
Time: 16:02:21, Position: (309.5,308.5), Speed: 6.562202374203344
Time: 16:02:23, Position: (297.0,304.5), Speed: 1.118033988749895
Time: 16:02:25, Position: (295.0,303.5), Speed: 5.482294734466175
Time: 16:02:28, Position: (279.5,298.0), Speed: 2.9261749776799064
Time: 16:02:30, Position: (274.0,296.0), Speed: 5.385164807134504
Time: 16:02:32, Position: (264.0,292.0), Speed: 0.3333333333333333
Time: 16:02:35, Position: (263.0,292.0), Speed: 5.062114182829147
Time: 16:02:37, Position: (253.5,288.5), Speed: 3.5794552658190883
Time: 16:02:39, Position: (246.5,287.0), Speed: 5.460082416960389
Time: 16:02:41, Position: (236.0,284.0), Speed: 0.3333333333333333
Time: 16:02:44, Position: (235.0,284.0), Speed: 4.670385423067351
Time: 16:02:46, Position: (226.0,281.5), Speed: 1.5811388300841898
Time: 16:02:49, Position: (221.5,280.0), Speed: 4.981214711292819
Time: 16:02:51, Position: (212.0,277.0), Speed: 1.0307764064044151
Time: 16:02:53, Position: (210.0,277.5), Speed: 2.3213980461973533
Time: 16:02:56, Position: (203.5,275.0), Speed: 1.4240006242195884
Time: 16:02:59, Position: (199.5,273.5), Speed: 2.4776781245530843
Time: 16:03:02, Position: (192.5,271.0), Speed: 0.5
Time: 16:03:03, Position: (192.0,271.0), Speed: 3.400367627183861
Time: 16:03:05, Position: (185.5,269.0), Speed: 3.0413812651491097
Time: 16:03:06, Position: (182.5,268.5), Speed: 7.158910531638177
Time: 16:03:07, Position: (175.5,267.0), Speed: 0.7071067811865476

ID: 10, Category: person
Time: 10:44:44, Position: (463.0,294.5), Speed: 2.5124689052802225
Time: 10:44:48, Position: (453.0,293.5), Speed: 1.4240006242195884
Time: 10:44:51, Position: (454.5,289.5), Speed: 0.47140452079103173
Time: 10:44:54, Position: (455.5,288.5), Speed: 0.0005066831797926394
Time: 16:00:50, Position: (463.0,294.5), Speed: 3.34995854037363
Time: 16:00:53, Position: (453.0,293.5), Speed: 1.4240006242195884
Time: 16:00:56, Position: (454.5,289.5), Speed: 0.47140452079103173

ID: 11, Category: motorcycle
Time: 10:44:44, Position: (297.0,294.0), Speed: 1.3050383136138188
Time: 10:44:48, Position: (292.0,292.5), Speed: 2.088327347690278
Time: 10:44:51, Position: (286.5,295.5), Speed: 0.6871842709362768
Time: 10:44:54, Position: (284.5,296.0), Speed: 2.6352313834736494
Time: 10:44:57, Position: (277.0,293.5), Speed: 1.9436506316151003
Time: 10:45:00, Position: (272.0,290.5), Speed: 3.25
Time: 10:45:02, Position: (265.5,290.5), Speed: 0.5
Time: 10:45:05, Position: (264.0,290.5), Speed: 1.5
Time: 10:45:08, Position: (259.5,290.5), Speed: 5.1478150704935
Time: 10:45:09, Position: (255.0,288.0), Speed: 2.6100766272276377
Time: 10:45:11, Position: (250.0,286.5), Speed: 0.5590169943749475
Time: 10:45:13, Position: (249.0,286.0), Speed: 2.3717082451262845
Time: 10:45:15, Position: (244.5,284.5), Speed: 2.358495283014151
Time: 10:45:17, Position: (240.5,282.0), Speed: 2.1081851067789197
Time: 10:45:20, Position: (234.5,280.0), Speed: 0.25
Time: 10:45:22, Position: (234.0,280.0), Speed: 1.5811388300841898
Time: 10:45:25, Position: (229.5,278.5), Speed: 1.118033988749895
Time: 10:45:28, Position: (226.5,277.0), Speed: 1.536590742882148
Time: 10:45:31, Position: (222.0,276.0), Speed: 0.75
Time: 10:45:33, Position: (220.5,276.0), Speed: 1.5206906325745548
Time: 10:45:35, Position: (217.5,275.5), Speed: 0.8498365855987974
Time: 10:45:38, Position: (215.0,275.0), Speed: 2.57390753524675
Time: 10:45:40, Position: (210.5,272.5), Speed: 0.5
Time: 10:45:43, Position: (209.0,272.5), Speed: 2.3717082451262845
Time: 10:45:45, Position: (204.5,271.0), Speed: 1.2747548783981961
Time: 10:45:47, Position: (202.0,270.5), Speed: 2.3717082451262845
Time: 10:45:49, Position: (197.5,269.0), Speed: 0.5590169943749475
Time: 10:45:51, Position: (196.5,268.5), Speed: 0.005486248899556206
Time: 16:00:50, Position: (297.0,294.0), Speed: 1.7400510848184252
Time: 16:00:53, Position: (292.0,292.5), Speed: 2.088327347690278
Time: 16:00:56, Position: (286.5,295.5), Speed: 0.6871842709362768
Time: 16:00:59, Position: (284.5,296.0), Speed: 3.952847075210474
Time: 16:01:01, Position: (277.0,293.5), Speed: 2.9154759474226504
Time: 16:01:03, Position: (272.0,290.5), Speed: 1.625
Time: 16:01:07, Position: (265.5,290.5), Speed: 0.75
Time: 16:01:09, Position: (264.0,290.5), Speed: 1.5
Time: 16:01:12, Position: (259.5,290.5), Speed: 2.57390753524675
Time: 16:01:14, Position: (255.0,288.0), Speed: 1.7400510848184252
Time: 16:01:17, Position: (250.0,286.5), Speed: 0.5590169943749475
Time: 16:01:19, Position: (249.0,286.0), Speed: 1.5811388300841898
Time: 16:01:22, Position: (244.5,284.5), Speed: 2.358495283014151
Time: 16:01:24, Position: (240.5,282.0), Speed: 3.1622776601683795
Time: 16:01:26, Position: (234.5,280.0), Speed: 0.16666666666666666
Time: 16:01:29, Position: (234.0,280.0), Speed: 2.3717082451262845
Time: 16:01:31, Position: (229.5,278.5), Speed: 1.6770509831248424
Time: 16:01:33, Position: (226.5,277.0), Speed: 1.536590742882148
Time: 16:01:36, Position: (222.0,276.0), Speed: 0.75
Time: 16:01:38, Position: (220.5,276.0), Speed: 1.0137937550497031
Time: 16:01:41, Position: (217.5,275.5), Speed: 1.2747548783981961
Time: 16:01:43, Position: (215.0,275.0), Speed: 1.7159383568311668
Time: 16:01:46, Position: (210.5,272.5), Speed: 0.75
Time: 16:01:48, Position: (209.0,272.5), Speed: 1.5811388300841898
Time: 16:01:51, Position: (204.5,271.0), Speed: 1.2747548783981961
Time: 16:01:53, Position: (202.0,270.5), Speed: 2.3717082451262845
Time: 16:01:55, Position: (197.5,269.0), Speed: 0.37267799624996495

ID: 12, Category: car
Time: 10:44:44, Position: (414.0,254.0), Speed: 0.375
Time: 10:44:48, Position: (415.5,254.0), Speed: 1.0137937550497031
Time: 10:44:51, Position: (418.5,254.5), Speed: 0.5
Time: 10:44:54, Position: (420.0,254.5), Speed: 0.23570226039551587
Time: 10:44:57, Position: (420.5,254.0), Speed: 0.6009252125773316
Time: 10:45:00, Position: (421.5,252.5), Speed: 1.4958791130929177
Time: 10:45:09, Position: (434.5,256.0), Speed: 3.25
Time: 10:45:11, Position: (441.0,256.0), Speed: 1.5
Time: 10:45:13, Position: (444.0,256.0), Speed: 0.191049731745428
Time: 10:46:03, Position: (453.5,257.0), Speed: 0.25
Time: 10:46:05, Position: (453.5,256.5), Speed: 2.2035482749420305
Time: 10:46:25, Position: (409.5,254.0), Speed: 0.3333333333333333
Time: 10:46:28, Position: (410.5,254.0), Speed: 1.9227459947933392
Time: 10:47:04, Position: (341.5,248.5), Speed: 0.25
Time: 10:47:06, Position: (342.0,248.5), Speed: 0.003836047805075045
Time: 16:00:50, Position: (414.0,254.0), Speed: 0.5
Time: 16:00:53, Position: (415.5,254.0), Speed: 1.0137937550497031
Time: 16:00:56, Position: (418.5,254.5), Speed: 0.5
Time: 16:00:59, Position: (420.0,254.5), Speed: 0.3535533905932738
Time: 16:01:01, Position: (420.5,254.0), Speed: 0.9013878188659973
Time: 16:01:03, Position: (421.5,252.5), Speed: 1.2239010925305691
Time: 16:01:14, Position: (434.5,256.0), Speed: 2.1666666666666665
Time: 16:01:17, Position: (441.0,256.0), Speed: 1.5
Time: 16:01:19, Position: (444.0,256.0), Speed: 0.19494870586268162
Time: 16:02:08, Position: (453.5,257.0), Speed: 0.16666666666666666
Time: 16:02:11, Position: (453.5,256.5), Speed: 2.098617404706696
Time: 16:02:32, Position: (409.5,254.0), Speed: 0.3333333333333333
Time: 16:02:35, Position: (410.5,254.0), Speed: 2.1630892441425065
Time: 16:03:07, Position: (341.5,248.5), Speed: 0.5

ID: 13, Category: person
Time: 10:44:44, Position: (166.5,262.0), Speed: 0.5590169943749475
Time: 10:44:48, Position: (164.5,261.0), Speed: 1.5
Time: 10:44:51, Position: (160.0,261.0), Speed: 0.3333333333333333
Time: 10:44:54, Position: (159.0,261.0), Speed: 1.3333333333333333
Time: 10:44:57, Position: (155.0,261.0), Speed: 0.6871842709362768
Time: 10:45:00, Position: (153.0,260.5), Speed: 2.0615528128088303
Time: 10:45:02, Position: (149.0,259.5), Speed: 0.3333333333333333
Time: 10:45:05, Position: (148.0,259.5), Speed: 1.2133516482134197
Time: 10:45:08, Position: (144.5,258.5), Speed: 2.692582403567252
Time: 10:45:09, Position: (142.0,257.5), Speed: 1.5
Time: 10:45:11, Position: (139.0,257.5), Speed: 0.5
Time: 10:45:13, Position: (138.0,257.5), Speed: 1.346291201783626
Time: 10:45:15, Position: (135.5,256.5), Speed: 0.9013878188659973
Time: 10:45:17, Position: (134.0,255.5), Speed: 1.3743685418725535
Time: 10:45:20, Position: (130.0,254.5), Speed: 0.25
Time: 10:45:22, Position: (129.5,254.5), Speed: 0.8333333333333334
Time: 10:45:25, Position: (127.0,254.5), Speed: 0.7453559924999299
Time: 10:45:28, Position: (125.0,253.5), Speed: 0.8498365855987974
Time: 10:45:31, Position: (122.5,253.0), Speed: 0.5
Time: 10:45:33, Position: (121.5,253.0), Speed: 1.25
Time: 10:45:35, Position: (119.0,253.0), Speed: 0.37267799624996495
Time: 10:45:38, Position: (118.0,252.5), Speed: 1.346291201783626
Time: 10:45:40, Position: (115.5,251.5), Speed: 0.16666666666666666
Time: 10:45:43, Position: (115.0,251.5), Speed: 1.2747548783981961
Time: 10:45:45, Position: (112.5,251.0), Speed: 0.9013878188659973
Time: 10:45:47, Position: (111.0,250.0), Speed: 1.25
Time: 10:45:49, Position: (108.5,250.0), Speed: 0.3535533905932738
Time: 10:45:51, Position: (108.0,250.5), Speed: 1.25
Time: 10:45:53, Position: (106.0,249.0), Speed: 0.37267799624996495
Time: 10:45:56, Position: (105.0,248.5), Speed: 1.346291201783626
Time: 10:45:58, Position: (102.5,249.5), Speed: 0.0
Time: 10:46:00, Position: (102.5,249.5), Speed: 0.7428040202502946
Time: 10:46:16, Position: (91.5,245.0), Speed: 0.0
Time: 10:46:18, Position: (91.5,245.0), Speed: 0.004074954202994994
Time: 16:00:50, Position: (166.5,262.0), Speed: 0.7453559924999299
Time: 16:00:53, Position: (164.5,261.0), Speed: 1.5
Time: 16:00:56, Position: (160.0,261.0), Speed: 0.3333333333333333
Time: 16:00:59, Position: (159.0,261.0), Speed: 2.0
Time: 16:01:01, Position: (155.0,261.0), Speed: 1.0307764064044151
Time: 16:01:03, Position: (153.0,260.5), Speed: 1.0307764064044151
Time: 16:01:07, Position: (149.0,259.5), Speed: 0.5
Time: 16:01:09, Position: (148.0,259.5), Speed: 1.2133516482134197
Time: 16:01:12, Position: (144.5,258.5), Speed: 1.346291201783626
Time: 16:01:14, Position: (142.0,257.5), Speed: 1.0
Time: 16:01:17, Position: (139.0,257.5), Speed: 0.5
Time: 16:01:19, Position: (138.0,257.5), Speed: 0.8975274678557507
Time: 16:01:22, Position: (135.5,256.5), Speed: 0.9013878188659973
Time: 16:01:24, Position: (134.0,255.5), Speed: 2.0615528128088303
Time: 16:01:26, Position: (130.0,254.5), Speed: 0.16666666666666666
Time: 16:01:29, Position: (129.5,254.5), Speed: 1.25
Time: 16:01:31, Position: (127.0,254.5), Speed: 1.118033988749895
Time: 16:01:33, Position: (125.0,253.5), Speed: 0.8498365855987974
Time: 16:01:36, Position: (122.5,253.0), Speed: 0.5
Time: 16:01:38, Position: (121.5,253.0), Speed: 0.8333333333333334
Time: 16:01:41, Position: (119.0,253.0), Speed: 0.5590169943749475
Time: 16:01:43, Position: (118.0,252.5), Speed: 0.8975274678557507
Time: 16:01:46, Position: (115.5,251.5), Speed: 0.25
Time: 16:01:48, Position: (115.0,251.5), Speed: 0.8498365855987974
Time: 16:01:51, Position: (112.5,251.0), Speed: 0.9013878188659973
Time: 16:01:53, Position: (111.0,250.0), Speed: 1.25
Time: 16:01:55, Position: (108.5,250.0), Speed: 0.23570226039551587
Time: 16:01:58, Position: (108.0,250.5), Speed: 1.25
Time: 16:02:00, Position: (106.0,249.0), Speed: 0.5590169943749475
Time: 16:02:02, Position: (105.0,248.5), Speed: 1.346291201783626
Time: 16:02:04, Position: (102.5,249.5), Speed: 0.0
Time: 16:02:06, Position: (102.5,249.5), Speed: 0.6991096661179244
Time: 16:02:23, Position: (91.5,245.0), Speed: 0.0

ID: 14, Category: person
Time: 10:44:44, Position: (638.0,305.5), Speed: 3.0413812651491097
Time: 10:44:48, Position: (626.0,303.5), Speed: 0.0006415739405440585
Time: 16:00:50, Position: (638.0,305.5), Speed: 4.055175020198813

ID: 15, Category: person
Time: 10:44:44, Position: (483.5,293.5), Speed: 2.378287198805056
Time: 10:44:48, Position: (474.0,293.0), Speed: 1.2091061641820273
Time: 10:45:22, Position: (435.0,280.0), Speed: 0.9428090415820635
Time: 10:45:25, Position: (433.0,278.0), Speed: 0.7453559924999299
Time: 10:45:28, Position: (432.0,276.0), Speed: 0.0028745425966541414
Time: 16:00:50, Position: (483.5,293.5), Speed: 3.171049598406741
Time: 16:00:53, Position: (474.0,293.0), Speed: 1.141933599505248
Time: 16:01:29, Position: (435.0,280.0), Speed: 1.4142135623730951
Time: 16:01:31, Position: (433.0,278.0), Speed: 1.118033988749895

ID: 16, Category: truck
Time: 10:44:44, Position: (225.0,241.5), Speed: 0.375
Time: 10:44:48, Position: (223.5,241.5), Speed: 0.6871842709362768
Time: 10:44:51, Position: (225.5,242.0), Speed: 0.3333333333333333
Time: 10:44:54, Position: (226.5,242.0), Speed: 0.16666666666666666
Time: 10:44:57, Position: (226.5,241.5), Speed: 0.0
Time: 10:45:00, Position: (226.5,241.5), Speed: 0.5590169943749475
Time: 10:45:02, Position: (227.0,240.5), Speed: 0.16666666666666666
Time: 10:45:05, Position: (227.5,240.5), Speed: 0.39528470752104744
Time: 10:45:09, Position: (226.0,240.0), Speed: 0.08838834764831845
Time: 10:45:17, Position: (226.5,240.5), Speed: 0.6009252125773316
Time: 10:45:20, Position: (225.0,239.5), Speed: 0.5
Time: 10:45:22, Position: (226.0,239.5), Speed: 0.16666666666666666
Time: 10:45:25, Position: (226.0,239.0), Speed: 0.8498365855987974
Time: 10:45:28, Position: (228.5,239.5), Speed: 0.47140452079103173
Time: 10:45:31, Position: (229.5,238.5), Speed: 0.5
Time: 10:45:33, Position: (230.5,238.5), Speed: 2.0615528128088303
Time: 10:45:35, Position: (226.5,237.5), Speed: 0.3333333333333333
Time: 10:45:38, Position: (226.5,236.5), Speed: 0.75
Time: 10:45:40, Position: (225.0,236.5), Speed: 0.16666666666666666
Time: 10:45:43, Position: (225.0,236.0), Speed: 1.0307764064044151
Time: 10:45:45, Position: (223.0,235.5), Speed: 0.5590169943749475
Time: 10:45:47, Position: (224.0,235.0), Speed: 2.0155644370746373
Time: 10:45:49, Position: (223.5,231.0), Speed: 0.7071067811865476
Time: 10:45:51, Position: (224.5,230.0), Speed: 0.000609072672269503
Time: 16:00:50, Position: (225.0,241.5), Speed: 0.5
Time: 16:00:53, Position: (223.5,241.5), Speed: 0.6871842709362768
Time: 16:00:56, Position: (225.5,242.0), Speed: 0.3333333333333333
Time: 16:00:59, Position: (226.5,242.0), Speed: 0.25
Time: 16:01:01, Position: (226.5,241.5), Speed: 0.0
Time: 16:01:03, Position: (226.5,241.5), Speed: 0.2795084971874737
